1.09862 32366.84
1.098622 32255.24
1.098624 32055.34
1.098626 31900.71
1.098628 31878.65
1.09863 31915.36
1.098632 31974.21
1.098634 32107.05
1.098636 32166.19
1.098638 31988.96
1.09864 31768.73
1.098642 31783.38
1.098644 32047.95
1.098646 32381.71
1.098648 32636.2
1.09865 32915.45
1.098652 33365.7
1.098654 33868.85
1.098656 34205.79
1.098658 34371.59
1.09866 34482.57
1.098662 34601.88
1.098664 34713.61
1.098666 34673.68
1.098668 34434.97
1.09867 34095.7
1.098672 33790.92
1.098674 33566.02
1.098676 33388.71
1.098678 33281.25
1.09868 33273.65
1.098682 33396.41
1.098684 33689.93
1.098686 34166.45
1.098688 34769.6
1.09869 35375.32
1.098692 35842.68
1.098694 36057.88
1.098696 35958.41
1.098698 35587.71
1.0987 35107.48
1.098702 34721.61
1.098704 34530.3
1.098706 34586.0
1.098708 34849.79
1.09871 35220.84
1.098712 35522.21
1.098714 35694.39
1.098716 35776.7
1.098718 35834.42
1.09872 35842.68
1.098722 35760.21
1.098724 35579.51
1.098726 35375.32
1.098728 35220.84
1.09873 35188.45
1.098732 35285.79
1.098734 35440.55
1.098736 35481.36
1.098738 35277.65
1.09874 34841.75
1.098742 34371.59
1.098744 34025.17
1.098746 33876.59
1.098748 33923.48
1.09875 34150.7
1.098752 34506.43
1.098754 34922.1
1.098756 35342.71
1.098758 35776.7
1.09876 36224.3
1.098762 36542.68
1.098764 36635.32
1.098766 36584.75
1.098768 36551.03
1.09877 36584.75
1.098772 36626.88
1.098774 36525.84
1.098776 36199.25
1.098778 35760.21
1.09878 35424.21
1.098782 35293.92
1.098784 35334.56
1.098786 35440.55
1.098788 35612.34
1.09879 35933.54
1.098792 36391.49
1.098794 36728.2
1.098796 36652.22
1.098798 36232.65
1.0988 35751.96
1.098802 35399.71
1.098804 35188.45
1.098806 35075.2
1.098808 35099.39
1.09881 35391.56
1.098812 36032.95
1.098814 36931.76
1.098816 37765.9
1.098818 38185.6
1.09882 38071.48
1.098822 37540.5
1.098824 36762.09
1.098826 35900.5
1.098828 35131.77
1.09883 34586.0
1.098832 34308.39
1.098834 34292.58
1.098836 34490.52
1.098838 34873.82
1.09884 35383.47
1.098842 35916.98
1.098844 36341.26
1.098846 36584.75
1.098848 36601.63
1.09885 36341.26
1.098852 35875.67
1.098854 35367.16
1.098856 34962.3
1.098858 34657.7
1.09886 34419.17
1.098862 34245.24
1.098864 34190.09
1.098866 34300.48
1.098868 34538.19
1.09887 34777.62
1.098872 34801.68
1.098874 34482.57
1.098876 33978.2
1.098878 33550.55
1.09888 33365.7
1.098882 33427.22
1.098884 33666.64
1.098886 33993.8
1.098888 34308.39
1.09889 34578.03
1.098892 34761.59
1.098894 34825.69
1.098896 34825.69
1.098898 34922.1
1.0989 35164.11
1.098902 35383.47
1.098904 35350.86
1.098906 35091.37
1.098908 34889.91
1.09891 34906.0
1.098912 35131.77
