1.11037 0.57744 0.16041
1.11051 0.50135 0.06926
1.11065 0.57237 0.03718
1.1108 0.7014 0.34272
1.11094 0.67312 0.11064
1.11109 0.62945 0.14817
1.11124 0.67844 0.14836
1.11138 0.68406 0.10625
1.11153 0.57587 0.09118
1.11167 0.69772 0.09635
1.11181 0.70276 0.04461
1.11196 0.7388 0.06389
1.11211 0.72028 0.03547
1.11225 0.66534 0.13403
1.1124 0.77045 0.12044
1.11254 0.66584 0.13667
1.11268 0.70196 0.05785
1.11283 0.69721 0.13034
1.11298 0.75548 0.08744
1.11312 0.74577 0.10653
1.11327 0.78289 0.30559
1.11341 0.72824 0.28841
1.11355 0.61554 0.25225
1.1137 0.54751 0.3195
1.11384 0.43755 0.322
1.11399 0.565 0.27253
1.11414 0.70541 0.28575
1.11428 0.70975 0.55392
1.11442 0.59451 0.32438
1.11457 0.60725 0.34703
1.11471 0.71006 0.2306
1.11486 0.74549 0.18334
1.11501 0.8063 0.28126
1.11515 0.75437 0.19109
1.1153 0.61154 0.23966
1.11544 0.68618 0.26622
1.11558 0.83993 0.15604
1.11573 0.92665 0.07988
1.11588 0.92872 0.18783
1.11602 0.98368 0.07815
1.11617 0.99749 0.16977
1.11631 0.86475 0.09878
1.11645 0.92286 0.13811
1.1166 0.90752 0.19444
1.11674 0.71396 0.22278
1.11689 0.75956 0.06535
1.11704 0.7268 0.23759
1.11718 0.71373 0.14142
1.11732 0.79202 0.06967
1.11747 0.60744 0.15069
1.11761 0.67308 0.03966
1.11776 0.73105 0.09936
1.11791 0.78863 0.26966
1.11805 0.75182 0.11997
1.1182 0.76114 0.27464
1.11834 0.58862 0.24636
1.11848 0.51053 0.27905
1.11863 0.76089 0.39124
1.11878 0.71383 0.20706
1.11892 0.79701 0.38614
1.11907 0.58177 0.12991
1.11921 0.59108 0.39699
1.11935 0.54484 0.28328
1.1195 0.5748 0.32682
1.11964 0.57207 0.14568
1.11979 0.61656 0.1153
1.11994 0.58503 0.18062
1.12008 0.63931 0.17216
1.12022 0.50428 0.10842
1.12037 0.63721 0.23792
1.12051 0.54641 0.20023
1.12066 0.72502 0.1153
1.12081 0.89206 0.1513
1.12095 0.95454 0.06477
1.12109 0.88497 0.13452
1.12124 0.91668 0.23321
1.12138 0.91958 0.2054
1.12153 1.00106 0.17273
1.12168 1.06372 0.12714
1.12182 1.08802 0.14841
1.12197 0.85098 0.19566
1.12211 0.79355 0.11118
1.12225 0.81809 0.05914
1.1224 0.83884 0.13193
1.12255 0.65557 0.29555
1.12269 0.65688 0.16623
1.12284 0.60505 0.10395
1.12298 0.79535 0.05925
1.12312 0.93438 0.09349
1.12327 0.85741 0.18508
1.12341 0.90976 0.20104
1.12356 0.77923 0.09133
1.12371 0.7241 0.30807
1.12385 0.63221 0.09873
1.12399 0.77127 0.07941
1.12414 0.97157 0.08702
1.12428 0.98975 0.07931
1.12443 1.0196 0.04652
1.12458 0.93481 0.09171
1.12472 0.97796 0.04264
1.12487 1.01937 0.09406
1.12501 0.98817 0.08861
1.12515 0.9657 0.23104
1.1253 0.83648 0.23776
1.12545 0.56947 0.31616
1.12559 0.62439 0.65082
1.12574 0.56246 0.49633
1.12588 0.90649 0.46877
1.12602 1.06962 0.27057
1.12617 0.83641 0.10367
1.12631 0.97427 0.0256
1.12646 0.88086 0.04513
1.12661 0.88321 0.10043
1.12675 0.95551 0.1321
1.12689 1.01133 0.15658
1.12704 1.04212 0.20066
1.12718 0.94824 0.15444
1.12733 0.8653 0.23153
1.12748 1.05725 0.0881
1.12762 1.07522 0.13456
1.12777 0.92472 0.10983
1.12791 0.90068 0.21501
1.12805 0.84713 0.18166
1.1282 0.9012 0.16284
1.12835 0.79182 0.24695
1.12849 0.9453 0.36275
1.12864 0.85021 0.51579
1.12878 1.06087 0.34973
1.12892 0.84868 0.24973
1.12907 0.77857 0.21239
1.12922 0.96446 0.23762
1.12936 1.14633 0.43138
1.12951 0.86936 0.38228
1.12965 0.70863 0.11544
1.12979 0.68537 0.06337
1.12994 0.84927 0.06198
1.13008 0.96977 0.07645
1.13023 1.00285 0.20632
1.13038 0.97727 0.13994
1.13052 1.02164 0.12523
1.13066 0.97354 0.2738
1.13081 0.95798 0.26167
1.13095 0.90521 0.17128
1.1311 0.81539 0.13987
1.13125 0.90177 0.09936
1.13139 0.87204 0.16411
1.13154 0.82503 0.03109
1.13168 0.92861 0.05666
1.13182 0.91876 0.07255
1.13197 0.99588 0.14029
1.13212 0.95092 0.08418
1.13226 0.98296 0.12339
1.13241 1.09782 0.0873
1.13255 1.07277 0.15764
1.13269 0.99186 0.07262
1.13284 0.92331 0.05722
1.13298 1.0565 0.18269
1.13313 0.98248 0.16652
1.13328 0.91501 0.29019
1.13342 0.87008 0.4091
1.13356 0.89869 0.24473
1.13371 0.85617 0.25068
1.13385 0.79163 0.22566
1.134 0.73089 0.23569
1.13415 0.67802 0.15844
1.13429 0.72501 0.26787
1.13444 0.74084 0.33726
1.13458 0.56425 0.29297
1.13472 0.31573 0.29429
1.13487 0.10057 0.31698
1.13502 0.56026 0.11369
1.13516 0.70975 0.21257
1.13531 0.63874 0.03882
1.13545 0.6416 0.15909
1.13559 0.78954 0.17565
1.13574 0.92161 0.15986
1.13589 0.83385 0.17451
1.13603 0.76337 0.13706
1.13618 0.643 0.13729
1.13632 0.89978 0.06459
1.13646 0.9757 0.13263
1.13661 1.03553 0.09683
1.13675 0.94355 0.04951
1.1369 0.98869 0.03339
1.13705 0.8358 0.07132
1.13719 0.7328 0.06063
1.13733 0.91141 0.03687
1.13748 0.86446 0.06938
1.13762 0.7351 0.11084
1.13777 0.65415 0.08332
1.13792 0.80069 0.14764
1.13806 0.7686 0.08077
1.13821 0.74373 0.15857
1.13835 0.71544 0.06167
1.13849 0.64668 0.11318
1.13864 0.70338 0.15194
1.13879 0.58024 0.14941
1.13893 0.78331 0.05473
1.13908 0.88972 0.05894
1.13922 0.87445 0.16826
1.13936 0.93548 0.18072
1.13951 0.97015 0.05706
1.13965 0.8866 0.17732
1.1398 1.04179 0.28124
1.13995 0.89492 0.1985
1.14009 0.94311 0.10575
1.14023 1.04983 0.18685
1.14038 0.99601 0.15908
1.14052 0.92715 0.09486
1.14067 0.63117 0.09354
1.14082 0.54167 0.11679
1.14096 0.71284 0.24488
1.14111 0.68172 0.20596
1.14125 0.6663 0.09041
1.14139 0.85419 0.19289
1.14154 0.72978 0.22427
1.14169 0.82153 0.04007
1.14183 0.89468 0.07599
1.14198 0.93157 0.05334
1.14212 0.91204 0.15477
1.14226 0.86535 0.02446
1.14241 0.86148 0.11506
1.14255 0.88664 0.11898
1.1427 0.95487 0.2232
1.14285 0.82247 0.15101
1.14299 0.88258 0.13116
1.14313 0.89191 0.18187
1.14328 0.90995 0.07648
1.14342 0.88542 0.27548
1.14357 0.85359 0.09379
1.14372 0.90517 0.18834
1.14386 0.87483 0.274
1.14401 0.79274 0.25404
1.14415 0.67067 0.42877
1.14429 0.42945 0.32068
1.14444 0.48149 0.2258
1.14459 0.72022 0.20387
1.14473 0.74039 0.20424
1.14488 0.82812 0.21874
1.14502 0.94756 0.20477
1.14516 0.94257 0.24644
1.14531 0.70183 0.2436
1.14546 0.79695 0.07143
1.1456 0.90012 0.04014
1.14575 0.99301 0.18389
1.14589 0.9237 0.17904
1.14603 0.99461 0.27207
1.14618 0.91608 0.08508
1.14632 0.95393 0.0274
1.14647 0.86702 0.04802
1.14662 0.87249 0.12288
1.14676 0.99457 0.23405
1.1469 0.96326 0.10554
1.14705 0.97648 0.11989
1.14719 0.87355 0.197
1.14734 0.89349 0.08176
1.14749 0.84395 0.04338
1.14763 0.81592 0.08278
1.14778 0.83648 0.08661
1.14792 0.88235 0.05712
1.14806 0.9526 0.16507
1.14821 1.07759 0.25816
1.14836 0.9789 0.10631
1.1485 1.00709 0.09873
1.14865 1.00493 0.19649
1.14879 0.92822 0.13748
1.14893 1.00058 0.16162
1.14908 1.03269 0.14249
1.14922 0.96577 0.19171
1.14937 1.03977 0.2058
1.14952 0.85585 0.15001
1.14966 0.81393 0.21004
1.1498 0.80476 0.14357
1.14995 0.74042 0.14487
1.15009 0.77409 0.06072
1.15024 0.92959 0.05484
1.15039 1.07484 0.11722
1.15053 0.97533 0.02778
1.15068 0.98562 0.11564
1.15082 1.06748 0.16338
1.15096 1.00806 0.09701
1.15111 1.08568 0.27542
1.15126 1.15428 0.19295
1.1514 1.06067 0.03873
1.15155 1.1149 0.16852
1.15169 1.15401 0.24631
1.15183 1.14053 0.16401
1.15198 1.05942 0.02771
1.15213 1.03504 0.09599
1.15227 0.96792 0.16005
1.15242 1.01912 0.12068
1.15256 0.96629 0.05443
1.1527 0.84783 0.1306
1.15285 0.97394 0.18536
1.15299 0.97227 0.29227
1.15314 0.92191 0.22774
1.15329 0.97251 0.15227
1.15343 1.10034 0.23722
1.15357 1.08529 0.11841
1.15372 1.14387 0.34079
1.15386 1.05956 0.20494
1.15401 0.89653 0.18166
1.15416 0.87618 0.32447
1.1543 0.86806 0.29811
1.15445 0.95244 0.10629
1.15459 0.99397 0.05669
1.15473 0.87672 0.08633
1.15488 0.9233 0.11489
1.15503 1.01409 0.01961
1.15517 1.05011 0.04534
1.15532 1.12903 0.15665
1.15546 1.10857 0.06938
1.1556 0.99823 0.18497
1.15575 1.03451 0.18392
1.15589 1.09941 0.09869
1.15604 1.12624 0.02169
1.15619 1.09902 0.02669
1.15633 1.07226 0.1586
1.15647 1.02995 0.13645
1.15662 1.03807 0.02381
1.15676 0.97694 0.12302
1.15691 0.95846 0.03012
1.15706 1.01796 0.0689
1.1572 0.9451 0.04946
1.15735 1.07384 0.07173
1.15749 1.04263 0.12543
1.15763 1.12561 0.07023
1.15778 1.09411 0.06648
1.15793 1.02824 0.16118
1.15807 1.08266 0.0691
1.15822 1.13544 0.17803
1.15836 1.06471 0.16576
1.1585 1.11663 0.20263
1.15865 1.21967 0.19079
1.15879 1.23723 0.19828
1.15894 1.20373 0.21392
1.15909 1.1434 0.14829
1.15923 1.03165 0.23478
1.15937 1.0155 0.10587
1.15952 0.89162 0.04064
1.15966 0.90343 0.02418
1.15981 1.03337 0.08388
1.15996 0.99647 0.12339
1.1601 0.98881 0.06633
1.16024 0.99344 0.03673
1.16039 0.97215 0.05219
1.16053 1.02041 0.08184
1.16068 1.0554 0.14631
1.16083 1.12089 0.10968
1.16097 1.04859 0.08348
1.16112 1.06297 0.13702
1.16126 1.06897 0.1174
1.1614 1.03472 0.05869
1.16155 0.98906 0.13183
1.1617 1.0519 0.09335
1.16184 1.06478 0.10599
1.16199 1.09547 0.025
1.16213 1.11001 0.16085
1.16227 1.05578 0.01821
1.16242 1.06533 0.05561
1.16256 1.07664 0.03718
1.16271 1.04049 0.10846
1.16286 0.96063 0.07127
1.163 1.02093 0.14273
1.16314 1.08408 0.07524
1.16329 1.08733 0.01755
1.16343 1.14528 0.16449
1.16358 1.11366 0.06672
1.16373 1.08 0.10202
1.16387 1.0524 0.03103
1.16402 1.06261 0.0542
1.16416 1.01319 0.02284
1.1643 0.97351 0.11553
1.16445 0.99633 0.07926
1.1646 1.12323 0.05454
1.16474 1.09178 0.05771
1.16489 1.21295 0.14899
1.16503 1.20476 0.22835
1.16517 1.21558 0.1156
1.16532 1.17995 0.11185
1.16546 1.07947 0.08382
1.16561 1.09327 0.05877
1.16576 1.12168 0.04862
1.1659 1.04446 0.02078
1.16604 1.07647 0.08962
1.16619 1.1114 0.04535
1.16633 1.22128 0.0388
1.16648 1.18356 0.07374
1.16663 1.16782 0.09543
1.16677 1.16416 0.07907
1.16692 1.12306 0.02621
1.16706 1.15303 0.204
1.1672 1.10886 0.06157
1.16735 1.12949 0.15043
1.1675 1.15634 0.27514
1.16764 1.2185 0.17292
1.16779 1.12769 0.1346
1.16793 1.02805 0.15008
1.16807 1.01205 0.1181
1.16822 1.05229 0.05182
1.16837 1.02142 0.06667
1.16851 0.9483 0.15263
1.16866 0.92068 0.10126
1.1688 0.89183 0.04019
1.16894 0.82845 0.06887
1.16909 0.8453 0.06477
1.16923 0.83185 0.02336
1.16938 0.66406 0.13545
1.16953 0.62799 0.13186
1.16967 0.6545 0.12383
1.16981 0.69793 0.12896
1.16996 0.86878 0.09562
1.1701 0.91058 0.05175
1.17025 0.92601 0.0784
1.1704 0.95541 0.08634
1.17054 1.04787 0.17169
1.17069 1.11034 0.06772
1.17083 1.06251 0.18307
1.17097 1.07678 0.14567
1.17112 1.07597 0.15007
1.17127 1.0892 0.08585
1.17141 1.02362 0.06308
1.17156 1.0302 0.11813
1.1717 1.01986 0.10047
1.17184 0.99693 0.13497
1.17199 0.97147 0.04449
1.17213 0.94499 0.133
1.17228 1.03705 0.10813
1.17243 1.05516 0.07286
1.17257 1.05084 0.03049
1.17271 1.00838 0.00903
1.17286 1.01728 0.04765
1.173 1.07576 0.02948
1.17315 1.07446 0.02073
1.1733 1.02817 0.02216
1.17344 1.0145 0.0561
1.17359 1.03732 0.07226
1.17373 1.04244 0.1615
1.17387 0.9792 0.05492
1.17402 0.94348 0.0467
1.17417 0.98452 0.12693
1.17431 0.96111 0.10875
1.17446 0.99103 0.0811
1.1746 0.96546 0.06082
1.17474 1.04368 0.05982
1.17489 1.08907 0.07908
1.17503 1.10812 0.07781
1.17518 1.08611 0.0773
1.17533 1.04477 0.06797
1.17547 1.04012 0.05907
1.17561 0.90766 0.06587
1.17576 0.99965 0.10547
1.1759 0.92183 0.04699
1.17605 0.94108 0.0666
1.1762 0.95879 0.08907
1.17634 0.93269 0.08439
1.17648 0.93383 0.04487
1.17663 0.97972 0.08301
1.17677 0.91489 0.03106
1.17692 0.97764 0.11002
1.17707 0.92208 0.09018
1.17721 0.80513 0.03998
1.17736 0.72864 0.05415
1.1775 0.54029 0.07823
1.17764 0.52372 0.06221
1.17779 0.51026 0.1275
1.17794 0.58527 0.07139
1.17808 0.66307 0.0601
1.17823 0.68975 0.07444
1.17837 0.8021 0.00819
1.17851 0.94251 0.11927
1.17866 0.9692 0.10817
1.1788 0.9753 0.01039
1.17895 0.94905 0.02692
1.1791 0.92403 0.06618
1.17924 0.87466 0.06335
1.17938 0.87731 0.02141
1.17953 0.97272 0.04409
1.17967 0.95528 0.15584
1.17982 0.92646 0.19627
1.17997 0.91449 0.06955
1.18011 0.95824 0.00431
1.18026 0.91337 0.08139
1.1804 0.86687 0.09731
1.18054 0.99717 0.17781
1.18069 0.94979 0.10477
1.18084 0.98893 0.13127
1.18098 1.06081 0.10756
1.18113 0.97753 0.09221
1.18127 0.94407 0.05954
1.18141 0.96216 0.16497
1.18156 0.94785 0.19757
1.1817 0.8469 0.12501
1.18185 0.89075 0.06706
1.182 0.90646 0.14869
1.18214 0.84668 0.11313
1.18228 0.83817 0.13943
1.18243 0.89055 0.06318
1.18257 0.97446 0.16849
1.18272 0.97096 0.1158
1.18287 0.8749 0.0539
1.18301 0.82584 0.0899
1.18316 0.91033 0.05922
1.1833 0.94373 0.05885
1.18344 0.93235 0.0963
1.18359 1.02488 0.12838
1.18374 0.96142 0.07335
1.18388 0.88465 0.1101
1.18403 0.88064 0.03927
1.18417 0.89875 0.04124
1.18431 0.99739 0.01598
1.18446 1.00803 0.05886
1.18461 0.96685 0.07524
1.18475 0.96041 0.21309
1.1849 0.95599 0.06174
1.18504 0.99237 0.0457
1.18518 0.94461 0.16334
1.18533 0.92714 0.20751
1.18547 0.83045 0.17921
1.18562 0.81421 0.10178
1.18577 0.87623 0.11147
1.18591 0.90758 0.13228
1.18605 0.88336 0.13223
1.1862 0.88292 0.16988
1.18634 0.89171 0.16066
1.18649 1.02713 0.17322
1.18664 0.97145 0.19946
1.18678 0.91013 0.16417
1.18693 0.86299 0.08945
1.18707 0.85635 0.20101
1.18721 0.8823 0.16464
1.18736 0.90868 0.17797
1.18751 0.93882 0.13267
1.18765 0.90366 0.09377
1.1878 0.97003 0.11703
1.18794 0.92748 0.06338
1.18808 0.95482 0.11891
1.18823 0.99528 0.14918
1.18837 0.99761 0.08485
1.18852 1.05811 0.10013
1.18867 0.99193 0.10503
1.18881 0.83443 0.03469
1.18895 0.90114 0.16566
1.1891 0.97009 0.08698
1.18924 0.99817 0.04021
1.18939 1.06011 0.06066
1.18954 1.02699 0.07793
1.18968 0.949 0.03349
1.18983 1.09405 0.14056
1.18997 1.07586 0.07744
1.19011 1.0599 0.29434
1.19026 0.97456 0.12681
1.19041 1.03039 0.22632
1.19055 0.9779 0.07966
1.1907 0.89264 0.10595
1.19084 0.9013 0.14326
1.19098 0.95113 0.09317
1.19113 0.96352 0.11286
1.19128 0.91763 0.08599
1.19142 0.91795 0.11514
1.19157 0.92352 0.05561
1.19171 0.9554 0.03558
1.19185 0.87719 0.05677
1.192 0.7842 0.04514
1.19214 0.83339 0.01852
1.19229 0.80929 0.12129
1.19244 0.82652 0.14757
1.19258 0.87481 0.0322
1.19272 0.96198 0.08242
1.19287 0.94403 0.07355
1.19301 0.90656 0.02913
1.19316 0.90689 0.08506
1.19331 0.93007 0.09166
1.19345 0.98411 0.02243
1.1936 0.95153 0.06335
1.19374 0.97298 0.03049
1.19388 0.9622 0.03094
1.19403 1.00218 0.02329
1.19418 0.89706 0.07412
1.19432 1.01455 0.07317
1.19447 0.99448 0.03548
1.19461 1.08461 0.08982
1.19475 1.13482 0.09043
1.1949 1.04866 0.1497
1.19504 0.95816 0.13091
1.19519 1.00303 0.14633
1.19534 0.93555 0.07088
1.19548 0.94943 0.06102
1.19562 0.97744 0.05179
1.19577 0.9731 0.13614
1.19591 1.07899 0.0865
1.19606 1.01632 0.08066
1.19621 0.96153 0.06139
1.19635 0.90996 0.07182
1.1965 0.89394 0.2224
1.19664 0.79849 0.11528
1.19678 0.92652 0.01838
1.19693 0.97276 0.05822
1.19708 0.95491 0.07555
1.19722 1.02053 0.02175
1.19737 1.01769 0.04273
1.19751 0.88612 0.03152
1.19765 0.85478 0.14229
1.1978 0.74656 0.08573
1.19794 0.73568 0.01281
1.19809 0.7428 0.03505
1.19824 0.75158 0.09126
1.19838 0.83441 0.02285
1.19852 0.89757 0.06478
1.19867 0.88524 0.06141
1.19881 0.90412 0.03718
1.19896 0.88247 0.02568
1.19911 0.80468 0.08467
1.19925 0.84209 0.12077
1.19939 0.79526 0.08601
1.19954 0.83668 0.05413
1.19968 0.86692 0.12726
1.19983 0.87428 0.01078
1.19998 0.81713 0.07045
1.20012 0.89559 0.03902
1.20027 0.92141 0.13229
1.20041 0.90262 0.11184
1.20055 0.92945 0.19542
1.2007 0.9486 0.18208
1.20085 0.839 0.10547
1.20099 0.90217 0.0589
1.20114 0.8873 0.03053
1.20128 0.88945 0.14526
1.20142 0.85677 0.13367
1.20157 0.92572 0.21428
1.20171 0.91487 0.14843
1.20186 0.88582 0.13531
1.20201 0.8727 0.09014
1.20215 0.89883 0.06089
1.20229 0.9949 0.05655
1.20244 0.85408 0.00723
1.20258 0.88007 0.09179
1.20273 0.77536 0.06179
1.20288 0.84896 0.07974
1.20302 0.82441 0.11167
1.20317 0.78198 0.12061
1.20331 0.68186 0.04765
1.20345 0.74388 0.04318
1.2036 0.75499 0.03879
1.20375 0.85772 0.04894
1.20389 0.88559 0.01227
1.20404 0.88853 0.09638
1.20418 0.89833 0.03943
1.20432 0.9855 0.04561
1.20447 0.99336 0.01814
1.20461 0.99984 0.09158
1.20476 0.99214 0.11642
1.20491 1.03241 0.13264
1.20505 0.97134 0.16457
1.20519 1.00618 0.1079
1.20534 0.99431 0.11778
1.20548 0.9729 0.07065
1.20563 1.0965 0.0333
1.20578 0.92483 0.11189
1.20592 0.98374 0.06601
1.20607 0.93455 0.04476
1.20621 0.94243 0.0262
1.20635 0.89352 0.13918
1.2065 0.88291 0.13252
1.20665 0.97678 0.0819
1.20679 0.94631 0.08068
1.20694 0.9738 0.13775
1.20708 1.0381 0.08205
1.20722 0.92071 0.15431
1.20737 0.9693 0.07381
1.20752 0.89859 0.034
1.20766 1.04128 0.08672
1.20781 0.9374 0.19835
1.20795 1.00949 0.15116
1.20809 1.04839 0.11009
1.20824 1.05967 0.07976
1.20838 1.01319 0.05936
1.20853 0.97878 0.06748
1.20868 0.92149 0.02053
1.20882 0.92919 0.13696
1.20896 0.91441 0.16027
1.20911 0.99088 0.08945
1.20925 0.9625 0.05053
1.2094 0.8959 0.03451
1.20955 0.94224 0.04395
1.20969 0.9557 0.06227
1.20984 0.94643 0.12582
1.20998 1.02021 0.06472
1.21012 1.00041 0.09587
1.21027 0.93614 0.14474
1.21042 0.99971 0.11188
1.21056 0.96561 0.13726
1.21071 0.8837 0.05857
1.21085 0.86013 0.00448
1.21099 0.80426 0.10715
1.21114 0.83079 0.12855
1.21128 0.82215 0.14482
1.21143 0.84945 0.10039
1.21158 0.85284 0.17559
1.21172 0.92424 0.12355
1.21186 0.88087 0.08158
1.21201 1.00074 0.07328
1.21215 1.0677 0.2021
1.2123 0.88145 0.22659
1.21245 0.78589 0.19809
1.21259 0.90751 0.01891
1.21274 0.88782 0.08879
1.21288 0.952 0.14532
1.21302 0.94693 0.10959
1.21317 0.97863 0.0488
1.21332 0.92317 0.04016
1.21346 0.9577 0.03912
1.21361 0.92239 0.08305
1.21375 0.90324 0.05809
1.21389 1.00664 0.07705
1.21404 1.02582 0.06188
1.21418 1.03086 0.13978
1.21433 1.02107 0.09117
1.21448 1.03981 0.1342
1.21462 1.04685 0.12502
1.21476 1.02161 0.11829
1.21491 1.04722 0.10166
1.21505 1.05086 0.07984
1.2152 1.07141 0.02386
1.21535 1.1117 0.01117
1.21549 1.12126 0.10673
1.21563 1.07082 0.02513
1.21578 1.09496 0.03425
1.21592 1.07348 0.02365
1.21607 1.05176 0.11442
1.21622 1.03594 0.11545
1.21636 1.0415 0.14945
1.21651 1.0707 0.07832
1.21665 0.99775 0.05368
1.21679 1.00223 0.0781
1.21694 1.01306 0.07439
1.21709 1.04648 0.03126
1.21723 1.10523 0.035
1.21738 1.09552 0.04014
1.21752 1.04522 0.08289
1.21766 0.97995 0.09697
1.21781 1.05198 0.06016
1.21795 1.1097 0.10795
1.2181 1.09777 0.04052
1.21825 1.12121 0.0614
1.21839 1.10161 0.09396
1.21853 1.10394 0.16002
1.21868 1.22304 0.06555
1.21882 1.12733 0.08565
1.21897 1.11083 0.04012
1.21912 1.09246 0.08871
1.21926 1.08005 0.07415
1.21941 1.10141 0.11521
1.21955 1.10718 0.14693
1.21969 1.09458 0.04417
1.21984 1.06157 0.03748
1.21999 1.08775 0.06284
1.22013 1.06709 0.01944
1.22028 1.07709 0.05821
1.22042 1.06217 0.069
1.22056 1.10173 0.04058
1.22071 1.10967 0.08963
1.22085 1.13312 0.1369
1.221 1.16576 0.03975
1.22115 1.15562 0.04507
1.22129 1.12038 0.05731
1.22143 1.04285 0.01636
1.22158 1.05383 0.05392
1.22172 0.99588 0.07217
1.22187 0.99712 0.15144
1.22202 0.98868 0.06173
1.22216 1.00103 0.05307
1.22231 0.98382 0.06876
1.22245 0.90046 0.08458
1.22259 1.07334 0.06724
1.22274 1.1259 0.07598
1.22289 0.95686 0.1913
1.22303 1.00975 0.14259
1.22318 1.02393 0.11324
1.22332 1.09838 0.09841
1.22346 1.1326 0.07426
1.22361 1.13995 0.07983
1.22376 1.20317 0.10222
1.2239 1.20697 0.08675
1.22405 1.18254 0.08168
1.22419 1.14973 0.16937
1.22433 1.15941 0.1016
1.22448 1.18097 0.04053
1.22462 1.1442 0.08172
1.22477 1.15337 0.19046
1.22492 1.15436 0.06681
1.22506 1.12034 0.08629
1.2252 1.1427 0.05002
1.22535 1.13774 0.12663
1.22549 1.15519 0.10356
1.22564 1.18436 0.15347
1.22579 1.14146 0.16565
1.22593 1.17184 0.11169
1.22608 1.13222 0.19288
1.22622 1.02866 0.07576
1.22636 1.02133 0.11443
1.22651 1.05771 0.09682
1.22666 1.15222 0.08715
1.2268 1.13094 0.06913
1.22695 1.16245 0.02775
1.22709 1.12512 0.06552
1.22723 1.11772 0.07045
1.22738 1.16824 0.04012
1.22752 1.14752 0.02098
1.22767 1.10604 0.05196
1.22782 1.08833 0.05669
1.22796 1.12472 0.02998
1.2281 1.20572 0.08231
1.22825 1.25257 0.05321
1.22839 1.25318 0.07593
1.22854 1.31963 0.06408
1.22869 1.25048 0.17799
1.22883 1.13143 0.2549
1.22898 0.9762 0.13515
1.22912 1.01064 0.08558
1.22926 1.08958 0.12974
1.22941 1.1363 0.06065
1.22956 1.15673 0.10195
1.2297 1.11315 0.01219
1.22985 1.10033 0.10126
1.22999 1.08127 0.05744
1.23013 1.08728 0.04021
1.23028 1.11541 0.0448
1.23043 1.15159 0.0702
1.23057 1.15482 0.01747
1.23072 1.14337 0.11066
1.23086 1.18248 0.07827
1.231 1.17315 0.08131
1.23115 1.17419 0.09546
1.23129 1.12701 0.06229
1.23144 1.09902 0.04883
1.23159 1.1201 0.06684
1.23173 1.13173 0.0414
1.23187 1.11125 0.01924
1.23202 1.15104 0.07173
1.23216 1.15412 0.01419
1.23231 1.17912 0.03615
1.23246 1.26847 0.13068
1.2326 1.16873 0.0243
1.23275 1.14793 0.03697
1.23289 1.17328 0.09551
1.23303 1.17268 0.02262
1.23318 1.18159 0.03801
1.23333 1.17807 0.05905
1.23347 1.12562 0.05598
1.23362 1.10097 0.05985
1.23376 1.0532 0.05384
1.2339 1.10279 0.07311
1.23405 1.14968 0.05244
