1.09862 21289.5827467 
1.09877 28776.2992907 
1.09891 32676.7392433 
1.09906 34128.5701074 
1.0992 34327.4668599 
1.09934 34339.4604361 
1.09949 34558.6029861 
1.09964 34919.7986623 
1.09978 35073.2138968 
1.09993 34889.6417734 
1.10007 34525.5600768 
1.10021 34150.7702681 
1.10036 33865.9621577 
1.1005 33811.181015 
1.10065 34075.3396263 
1.1008 34565.8138956 
1.10094 34947.5985879 
1.10108 35161.7326699 
1.10123 35346.6481532 
1.10137 35488.1699 
1.10152 35494.251939 
1.10167 35406.752172 
1.10181 35375.0547913 
1.10196 35397.8236739 
1.1021 35315.6584437 
1.10224 35026.3889727 
1.10239 34670.039354 
1.10254 34604.2767672 
1.10268 34820.1411805 
1.10283 34978.6932384 
1.10297 34710.5109249 
1.10311 33975.1028837 
1.10326 33018.3517728 
1.1034 32477.8784928 
1.10355 32542.3352835 
1.1037 32997.7922421 
1.10384 33318.6499884 
1.10398 33323.8654646 
1.10413 33102.9465635 
1.10427 32946.2886563 
1.10442 33067.9842033 
1.10457 33484.0018592 
1.10471 33916.4600267 
1.10486 34197.3512685 
1.105 34161.4113173 
1.10514 33828.0032528 
1.10529 33372.6680113 
1.10544 33117.1468076 
1.10558 33133.8325143 
1.10573 33316.0950142 
1.10587 33447.423231 
1.10601 33404.1863892 
1.10616 33243.3864344 
1.10631 33167.8675928 
1.10645 33289.7917204 
1.1066 33579.2278265 
1.10674 33762.045122 
1.10688 33723.0618594 
1.10703 33677.56971 
1.10717 33908.5514777 
1.10732 34387.4644265 
1.10747 34723.2117209 
1.10761 34551.1522708 
1.10775 33860.4737292 
1.1079 32984.5277447 
1.10804 32640.3778743 
1.10819 33050.5060894 
1.10834 33886.0274154 
1.10848 34553.916738 
1.10863 34908.794979 
1.10877 34809.2637246 
1.10891 34220.7594454 
1.10906 33145.5518107 
1.10921 32022.399537 
1.10935 31574.7148408 
1.1095 32167.1692838 
1.10964 33305.8062682 
1.10978 34317.0041971 
1.10993 34966.6445274 
1.11007 35195.4778474 
1.11022 35091.1848843 
1.11037 34778.7215895 
1.11051 34459.4462134 
1.11065 34176.3165905 
1.1108 33948.4440183 
1.11094 33834.2992273 
1.11109 33800.2851775 
1.11124 33812.3109575 
1.11138 33917.0669909 
1.11153 34306.7087764 
1.11167 34871.5983605 
1.11181 35280.78798 
1.11196 35332.3705626 
1.11211 35131.1391746 
1.11225 34915.8971485 
1.1124 34766.4411041 
1.11254 34600.9569012 
1.11268 34193.5356494 
1.11283 33563.1836145 
1.11298 33282.491621 
1.11312 33646.2381362 
1.11327 34277.1313634 
1.11341 34436.4604234 
1.11355 34024.0712845 
1.1137 33437.8002028 
1.11384 33256.5523894 
1.11399 33557.0123034 
1.11414 34146.571592 
1.11428 34702.0394498 
1.11442 35038.5450726 
1.11457 35028.9163227 
1.11471 34742.4422074 
1.11486 34327.4900633 
1.11501 34041.3489809 
1.11515 34178.7469491 
1.1153 34808.5942256 
1.11544 35395.9195086 
1.11558 35582.1726879 
1.11573 35427.2504815 
1.11588 35172.2516657 
1.11602 34923.8721447 
1.11617 34716.6497867 
1.11631 34721.5311565 
1.11645 34933.2750891 
1.1166 35119.1956623 
1.11674 35065.2839294 
1.11689 34946.2609427 
1.11704 34968.141795 
1.11718 34972.6861039 
1.11732 34791.1514708 
1.11747 34504.4641148 
1.11761 34404.238703 
1.11776 34650.6964221 
1.11791 35223.3408698 
1.11805 35877.7807259 
1.1182 36483.5073362 
1.11834 36715.8352174 
1.11848 36438.1975654 
1.11863 35623.5127035 
1.11878 34529.247866 
1.11892 33503.4236434 
1.11907 32708.0727633 
1.11921 32568.9419654 
1.11935 33102.0500306 
1.1195 34043.2545375 
1.11964 34798.4047743 
1.11979 35255.450892 
1.11994 35135.5363507 
1.12008 34148.492587 
1.12022 32536.5273623 
1.12037 31389.2790653 
1.12051 31822.3120033 
1.12066 33515.2526495 
1.12081 35291.3193206 
1.12095 36355.9039861 
1.12109 36811.2335079 
1.12124 36817.051817 
1.12138 36476.3055366 
1.12153 35862.9336532 
1.12168 35264.5407185 
1.12182 34899.7965184 
1.12197 34401.9886126 
1.12211 33199.9053524 
1.12225 31397.3428179 
1.1224 30327.8179031 
1.12255 31348.3490942 
1.12269 33421.8140963 
1.12284 35314.1287772 
1.12298 36207.35037 
1.12312 36419.4658794 
1.12327 36341.2666915 
1.12341 36355.8443513 
1.12356 36586.4777675 
1.12371 36877.7070607 
1.12385 36938.866712 
1.12399 36600.5922161 
1.12414 35929.6823863 
1.12428 35465.0144666 
1.12443 35544.0400804 
1.12458 36176.9090634 
1.12472 36920.1679564 
